table_schema,table_name,ordinal_position,column_name,data_type,is_nullable,column_default
"sink_raw","fps__tblwgemployee",12,"startdate","date","YES",""
"sink_raw","fps__tblwgemployee",13,"enddate","date","YES",""
"sink_raw","fps__tblwgemployee",14,"hoursperweek","double precision","YES",""
"sink_raw","fps__tblwgemployee",15,"fpsyear","integer","NO",""
"sink_raw","fps__tblyearmaster",1,"fpsyear","integer","NO",""
"sink_raw","fps__tblyearmaster",2,"fpsyearcode","character varying","NO",""
"sink_raw","fps__tblyearmaster",3,"yearstatus","character varying","NO",""
"sink_raw","fps__tblyearmaster",4,"remarks","text","YES",""
"sink_raw","fps__tblyearmaster",5,"active","boolean","NO","true"
"sink_raw","fps__tblyearmaster",6,"createdon","timestamp with time zone","NO","now()"
"sink_raw","fps__tblyearmaster",7,"createdby","character varying","YES",""
"sink_raw","fps__testorproduct",1,"itemcode","USER-DEFINED","NO",""
"sink_raw","fps__testorproduct",2,"itemdescription","character varying","YES",""
"sink_raw","fps__testorproduct",3,"testmanager","character varying","YES",""
"sink_raw","fps__testorproduct",4,"jobstatus","character varying","YES",""
"sink_raw","fps__testorproduct",5,"unitpricevla","money","YES","0"
"sink_raw","fps__testorproduct",6,"priceahvg","money","YES",""
"sink_raw","fps__testorproduct",7,"owner","character varying","YES",""
"sink_raw","fps__testorproduct",8,"chargemethod","character varying","YES",""
"sink_raw","fps__testorproduct",9,"shortdescription","character","YES",""
"sink_raw","fps__testorproduct",10,"defraunitprice","money","NO","0"
"sink_raw","fps__testorproduct",11,"fpsyear","integer","NO",""
"sink_raw","fps__testreq_log",1,"sequenceno","integer","NO","nextval('fps.testreq_log_sequenceno_seq'::regclass)"
"sink_raw","fps__testreq_log",2,"testcode","character varying","YES",""
"sink_raw","fps__testreq_log",3,"buyer","character varying","YES",""
"sink_raw","fps__testreq_log",4,"unitprice","double precision","YES",""
"sink_raw","fps__testreq_log",5,"norequired","integer","YES",""
"sink_raw","fps__testreq_log",6,"projectbuyercode","character varying","YES",""
"sink_raw","fps__testreq_log",7,"testbuyercode","character varying","YES",""
"sink_raw","fps__testreq_log",8,"active","smallint","YES",""
"sink_raw","fps__testreq_log",9,"date_time","timestamp without time zone","YES",""
"sink_raw","fps__testreq_log",10,"user_id","character varying","YES",""
"sink_raw","fps__testreq_log",11,"insert_delete","character","YES",""
"sink_raw","fps__testreq_log",12,"jobcode","character varying","YES",""
"sink_raw","fps__testreq_log",13,"fpsyear","integer","NO",""
"sink_raw","fps__timecodevalid",1,"timecode","USER-DEFINED","NO",""
"sink_raw","fps__timecodevalid",2,"workgroup","USER-DEFINED","NO",""
"sink_raw","fps__timecodevalid",3,"parentproject","USER-DEFINED","NO",""
"sink_raw","fps__timecodevalid",4,"testcode","character varying","YES",""
"sink_raw","fps__timecodevalid",5,"jobcode","character varying","YES",""
"sink_raw","fps__timecodevalid",6,"portfolio","character varying","YES",""
"sink_raw","fps__timecodevalid",7,"active","boolean","NO",""
"sink_raw","fps__timecodevalid",8,"fpsyear","integer","NO",""
"sink_raw","fps__timecostcalcs",1,"workgroup","character varying","NO",""
"sink_raw","fps__timecostcalcs",2,"jobcode","character varying","NO",""
"sink_raw","fps__timecostcalcs",3,"project","character varying","NO",""
"sink_raw","fps__timecostcalcs",4,"month","double precision","NO",""
"sink_raw","fps__timecostcalcs",5,"staffid","character varying","NO",""
"sink_raw","fps__timecostcalcs",6,"gradecode","character varying","YES",""
"sink_raw","fps__timecostcalcs",7,"name","character varying","YES",""
"sink_raw","fps__timecostcalcs",8,"chargerate","money","YES",""
"sink_raw","fps__timecostcalcs",9,"class","character varying","YES",""
"sink_raw","fps__timecostcalcs",10,"time","double precision","YES",""
"sink_raw","fps__timecostcalcs",11,"cost","double precision","YES",""
"sink_raw","fps__timecostcalcs",12,"division","character varying","YES",""
"sink_raw","fps__timecostcalcs",13,"jobcodeold","character varying","YES",""
"sink_raw","fps__timecostcalcs",14,"pay","money","YES",""
"sink_raw","fps__timecostcalcs",15,"nonpay","money","YES",""
"sink_raw","fps__timecostcalcs",16,"overhead","money","YES",""
"sink_raw","fps__timecostcalcs",17,"fpsyear","integer","NO",""
"sink_raw","fps__tlkpaccountcode",1,"code","USER-DEFINED","NO",""
"sink_raw","fps__tlkpaccountcode",2,"description","character varying","NO",""
"sink_raw","fps__tlkpagency",1,"agencyid","integer","NO","nextval('fps.tlkpagency_agencyid_seq'::regclass)"
"sink_raw","fps__tlkpagency",2,"agencyname","character varying","NO",""
"sink_raw","fps__tlkpcustomer",1,"customer","USER-DEFINED","NO",""
"sink_raw","fps__tlkpdivision",1,"divisionid","integer","YES",""
"sink_raw","fps__tlkpdivision",2,"agencyid","integer","NO",""
"sink_raw","fps__tlkpdivision",3,"divname","USER-DEFINED","NO",""
"sink_raw","fps__tlkpdivision",4,"centoverhead","money","YES","0"
"sink_raw","fps__tlkpjobcode",1,"jobcode","character varying","NO",""
"sink_raw","fps__tlkpjobcode",2,"parentproject","USER-DEFINED","YES",""
"sink_raw","fps__tlkpjobcode",3,"jobcodeworkgroup","character varying","YES",""
"sink_raw","fps__tlkpjobcode",4,"newprog","character varying","YES",""
"sink_raw","fps__tlkpjobcode",5,"type","character varying","YES",""
"sink_raw","fps__tlkpjobcode",6,"jobcodename","character varying","YES",""
"sink_raw","fps__tlkpjobcode",7,"fpsyear","integer","NO",""
"sink_raw","fps__tlkpmanager",1,"manager","character varying","NO",""
"sink_raw","fps__tlkpmanager",2,"title","character varying","YES",""
"sink_raw","fps__tlkpmanager",3,"workgroup","character varying","NO",""
"sink_raw","fps__tlkpmanager",4,"gradecode","character varying","NO",""
"sink_raw","fps__tlkpmanager",5,"fpsyear","integer","NO",""
"sink_raw","fps__tlkpmonth",1,"monthnumber","smallint","YES",""
"sink_raw","fps__tlkpmonth",2,"monthname","character varying","YES",""
"sink_raw","fps__tlkpmonth",3,"accntsperiod","smallint","YES",""
"sink_raw","fps__tlkpmonth",4,"fquarter","smallint","YES",""
"sink_raw","fps__tlkpmonthhours",1,"year","smallint","NO",""
